code,subcode,unit,time_code,time_sub,yearmonth,cat_label,total,mokuteki,shihonkin,yakuin,torishimariyaku,kansayaku,date,log_kansayaku,log_torishimariyaku,log_yakuin,log_mokuteki,t,month,post_kam,post_sc,post_isqm,t_post_kam,t_post_sc,ratio_kansa_yakuin,log_ratio,m02,m03,m04,m05,m06,m07,m08,m09,m10,m11,m12,event_t,resid_its,ev_mn12,ev_mn11,ev_mn10,ev_mn09,ev_mn08,ev_mn07,ev_mn06,ev_mn05,ev_mn04,ev_mn03,ev_mn02,ev_mp00,ev_mp01,ev_mp02,ev_mp03,ev_mp04,ev_mp05,ev_mp06,ev_mp07,ev_mp08,ev_mp09,ev_mp10,ev_mp11,ev_mp12
100,,件数【件】,2013000505,,2013年5月,,50717,4101,2036,38085,393,1349,2013-05-01,7.207118856207756,5.973809611869261,10.547575782806888,8.31898612539206,52,5,0,0,0,0,0,0.03542076933175791,-3.3404569265991326,0,0,0,1,0,0,0,0,0,0,0,-90,0.032936931651836865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,,件数【件】,2013000606,,2013年6月,,70687,4637,1951,57154,315,1499,2013-06-01,7.312553498102598,5.752572638825633,10.953504658024777,8.441822884391462,53,6,0,0,0,0,0,0.026227385659796338,-3.6409511599221793,0,0,0,0,1,0,0,0,0,0,0,-89,0.06393843153625012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,,件数【件】,2013000707,,2013年7月,,81969,5704,2266,65186,369,1751,2013-07-01,7.467942332285852,5.910796644040527,11.085000000931881,8.648922962094131,54,7,0,0,0,0,0,0.026861596048231216,-3.617057668646029,0,0,0,0,0,1,0,0,0,0,0,-88,-0.026285032369409045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,,件数【件】,2013000808,,2013年8月,,44984,3781,1883,32935,341,1170,2013-08-01,7.064759027791802,5.831882477283517,10.402291201074794,8.237743803890933,55,8,0,0,0,0,0,0.03552451798998026,-3.3375321732829915,0,0,0,0,0,0,1,0,0,0,0,-87,0.01534922053362342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,,件数【件】,2013000909,,2013年9月,,44039,3577,1822,32381,308,1232,2013-09-01,7.116394144093465,5.730099782973574,10.38532711001602,8.182279739259018,56,9,0,0,0,0,0,0.0380470028720546,-3.2689329659225552,0,0,0,0,0,0,0,1,0,0,0,-86,0.08162781082638482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,,件数【件】,2013001010,,2013年10月,,51509,4165,2218,37142,427,1412,2013-10-01,7.252762418053187,6.056784013228625,10.522503683752998,8.334471554600944,57,10,0,0,0,0,0,0.03801626191373647,-3.269741265699811,0,0,0,0,0,0,0,0,1,0,0,-85,-0.008110499636365454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,,件数【件】,2013001111,,2013年11月,,44211,3632,1823,32372,375,1214,2013-11-01,7.101675971619444,5.926926025970411,10.385049130615592,8.197538739721184,58,11,0,0,0,0,0,0.03750154454466823,-3.283373158996149,0,0,0,0,0,0,0,0,0,1,0,-84,0.06803181526915258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,,件数【件】,2013001212,,2013年12月,,47254,3725,2053,34958,433,1177,2013-12-01,7.0707241072602764,6.07073772800249,10.461902619895032,8.22282213081366,59,12,0,0,0,0,0,0.03366897419760856,-3.391178512634755,0,0,0,0,0,0,0,0,0,0,1,-83,-0.0185123435833896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,,件数【件】,2014000101,,2014年1月,,38364,3555,1861,27042,339,992,2014-01-01,6.899723107284872,5.82600010738045,10.205146491918704,8.176110342237342,60,1,0,0,0,0,0,0.03668367724280749,-3.3054233846338303,0,0,0,0,0,0,0,0,0,0,0,-82,-0.07269117034614858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,,件数【件】,2014000202,,2014年2月,,34697,3716,1835,23872,260,924,2014-02-01,6.828712071641684,5.560681631015528,10.080461503003487,8.22040309993373,61,2,0,0,0,0,0,0.038706434316353885,-3.2517494313618034,1,0,0,0,0,0,0,0,0,0,0,-81,9.15135056636096e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,,件数【件】,2014000303,,2014年3月,,41120,4051,2162,28904,312,958,2014-03-01,6.86484777797086,5.7430031878094825,10.271735272827476,8.30671904320269,62,3,0,0,0,0,0,0.03314420149460282,-3.4068874948566155,0,1,0,0,0,0,0,0,0,0,0,-80,0.028247619291643655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
